row_num,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,podtsl_code,region,product_id,category,sub_category,product_name,sales
1,5557,CA-2016-125066,2016-12-14,2016-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,united states,jackson,mississippi,39212,South,FUR-FU-10003829,Furniture,Furnishings,stackable trays,6.16
1,5558,CA-2016-125066,2016-12-14,2016-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,united states,jackson,mississippi,39212,South,OFF-AR-10003582,Office Supplies,Art,"boston electric pencil sharpener, model 1818, charcoal black",56.3
1,2096,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,united states,jackson,mississippi,39212,South,OFF-BI-10001718,Office Supplies,Binders,gbc docubind p50 personal binding machine,511.84
1,3196,CA-2017-169026,2017-08-08,2017-08-13,Standard Class,CM-12655,Corinna Mitchell,Home Office,united states,jackson,mississippi,39212,South,OFF-FA-10001883,Office Supplies,Fasteners,"alliance super-size bands, assorted sizes",23.34
1,1245,CA-2018-133641,2018-05-14,2018-05-21,Standard Class,EJ-14155,Eva Jacobs,Consumer,united states,gulfport,mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,fashion color clasp envelopes,48.69
1,4581,CA-2016-164427,2016-07-31,2016-08-06,Standard Class,AR-10405,Allen Rosenblatt,Corporate,united states,hattiesburg,mississippi,39401,South,TEC-AC-10004469,Technology,Accessories,microsoft sculpt comfort mouse,239.7
1,5950,CA-2018-161046,2018-03-05,2018-03-05,Same Day,CB-12535,Claudia Bergmann,Corporate,united states,southaven,mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,logitech g700s rechargeable gaming mouse,299.97
1,9612,CA-2018-144365,2018-10-24,2018-10-30,Standard Class,CS-11950,Carlos Soltero,Consumer,united states,jackson,mississippi,39212,South,OFF-FA-10000735,Office Supplies,Fasteners,staples,11.68
1,686,CA-2015-157784,2015-07-05,2015-07-08,First Class,MC-17845,Michael Chen,Consumer,united states,jackson,mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,netgear ac1750 dual band gigabit smart wifi router,479.97
1,5005,CA-2015-156006,2015-04-30,2015-05-02,Second Class,TM-21010,Tamara Manning,Consumer,united states,jackson,mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,maxell 4.7gb dvd-rw 3/pack,47.79
1,3527,CA-2018-148922,2018-12-10,2018-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,united states,jackson,mississippi,39212,South,TEC-PH-10000148,Technology,Phones,cyber acoustics ac-202b speech recognition stereo headset,38.97
1,5988,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,united states,hattiesburg,mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,xerox 1893,245.94
1,7428,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,united states,jackson,mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",11.43
1,5985,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,united states,hattiesburg,mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,"advantus employee of the month certificate frame, 11 x 13-1/2",185.58
1,5990,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,united states,hattiesburg,mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,hon 4-shelf metal bookcases,504.9
1,2277,CA-2015-104283,2015-06-27,2015-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,united states,southaven,mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"safco commercial wire shelving, 72h",306.2
1,2097,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,united states,jackson,mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,boston ks multi-size manual pencil sharpener,91.96
1,2279,CA-2015-104283,2015-06-27,2015-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,united states,southaven,mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,sony micro vault click 16 gb usb 2.0 flash drive,223.96
1,3469,CA-2017-146143,2017-12-14,2017-12-19,Standard Class,MC-17845,Michael Chen,Consumer,united states,jackson,mississippi,39212,South,FUR-FU-10002045,Furniture,Furnishings,"executive impressions 14""",133.38
1,7430,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,united states,jackson,mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,xerox 1957,12.96
1,425,CA-2018-155705,2018-08-21,2018-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,united states,jackson,mississippi,39212,South,FUR-CH-10000015,Furniture,Chairs,hon multipurpose stacking arm chairs,866.4
1,3581,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,united states,jackson,mississippi,39212,South,FUR-TA-10004915,Furniture,Tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",2430.08
1,5986,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,united states,hattiesburg,mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,"premium transparent presentation covers, no pattern/clear, 8 1/2"" x 11""",77.56
1,7429,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,united states,jackson,mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"gbc twin loop wire binding elements, 9/16"" spine, black",30.44
1,7979,CA-2015-166051,2015-05-31,2015-06-05,Standard Class,JK-15625,Jim Karlsson,Consumer,united states,jackson,mississippi,39212,South,TEC-PH-10002538,Technology,Phones,grandstream gxp1160 voip phone,113.73
1,2098,US-2017-146570,2017-05-15,2017-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,united states,jackson,mississippi,39212,South,OFF-AR-10003856,Office Supplies,Art,newell 344,8.34
1,2278,CA-2015-104283,2015-06-27,2015-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,united states,southaven,mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,ki adjustable-height table,85.98
1,3580,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,united states,jackson,mississippi,39212,South,OFF-PA-10004665,Office Supplies,Paper,advantus motivational note cards,65.5
1,3516,CA-2017-168536,2017-12-20,2017-12-24,Standard Class,SC-20800,Stuart Calhoun,Consumer,united states,jackson,mississippi,39212,South,TEC-AC-10002323,Technology,Accessories,sandisk ultra 32 gb microsdhc class 10 memory card,66.3
1,687,CA-2015-157784,2015-07-05,2015-07-08,First Class,MC-17845,Michael Chen,Consumer,united states,jackson,mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,avery 516,14.62
1,3579,CA-2017-104157,2017-07-25,2017-07-29,Standard Class,MT-17815,Meg Tillman,Consumer,united states,jackson,mississippi,39212,South,OFF-ST-10000321,Office Supplies,Storage,akro stacking bins,7.89
1,5987,CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,Consumer,united states,hattiesburg,mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,rogers deluxe file chest,87.92
1,7432,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,united states,jackson,mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,belkin 6 outlet metallic surge strip,32.67
1,3721,CA-2017-151155,2017-12-20,2017-12-24,Standard Class,AB-10255,Alejandro Ballentine,Home Office,united states,jackson,mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,18.92
1,1966,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,acco 6 outlet guardian standard surge suppressor,24.18
1,2402,CA-2018-145877,2018-04-01,2018-04-04,Second Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,OFF-ST-10000649,Office Supplies,Storage,hanging personal folder file,94.2
1,1959,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3m organizer strips,16.2
1,1988,CA-2016-127509,2016-11-09,2016-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,binder posts,17.22
1,5155,US-2016-124219,2016-08-07,2016-08-08,First Class,KW-16570,Kelly Williams,Consumer,united states,kirkwood,missouri,63122,Central,OFF-BI-10002215,Office Supplies,Binders,"wilson jones hanging view binder, white, 1""",28.4
1,8991,US-2016-128587,2016-12-24,2016-12-30,Standard Class,HM-14860,Harry Marie,Corporate,united states,springfield,missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,canon pc1060 personal laser copier,4899.93
1,1990,CA-2016-127509,2016-11-09,2016-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" recycled envelopes",26.22
1,3567,CA-2018-103877,2018-09-07,2018-09-14,Standard Class,RD-19660,Robert Dilbeck,Home Office,united states,independence,missouri,64055,Central,OFF-BI-10003650,Office Supplies,Binders,gbc docubind 300 electric binding machine,1577.94
1,1965,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,fellowes stor/drawer steel plus storage drawers,286.29
1,6174,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,united states,springfield,missouri,65807,Central,TEC-AC-10003237,Technology,Accessories,memorex micro travel drive 4 gb,21.2
1,6620,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,united states,springfield,missouri,65807,Central,OFF-AR-10004010,Office Supplies,Art,hunt boston vacuum mount ks pencil sharpener,209.94
1,9074,CA-2017-142524,2017-09-04,2017-09-08,Standard Class,MB-18085,Mick Brown,Consumer,united states,springfield,missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,sony micro vault click 16 gb usb 2.0 flash drive,279.95
1,512,CA-2018-135307,2018-11-26,2018-11-27,First Class,LS-17245,Lynn Smith,Consumer,united states,gladstone,missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,sandisk cruzer 32 gb usb flash drive,38.04
1,2623,CA-2015-164861,2015-12-03,2015-12-06,Second Class,MC-17635,Matthew Clasen,Corporate,united states,saint louis,missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,xerox 214,25.92
1,1960,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"holmes replacement filter for hepa air cleaner, medium room",33.99
1,8021,CA-2018-167227,2018-11-02,2018-11-05,First Class,NP-18670,Nora Paige,Consumer,united states,saint louis,missouri,63116,Central,OFF-PA-10001838,Office Supplies,Paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",11.76
1,9260,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,fellowes neat ideas storage cubes,64.96
1,3108,CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480,Andrew Allen,Consumer,united states,springfield,missouri,65807,Central,OFF-PA-10001471,Office Supplies,Paper,strathmore photo frame cards,21.93
1,1961,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,logitech g105 gaming keyboard,296.85
1,1989,CA-2016-127509,2016-11-09,2016-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,bevis round conference table top & single column base,1024.38
1,145,CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,united states,independence,missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,sanyo 2.5 cubic foot mid-size office refrigerators,839.43
1,9259,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,varicap6 expandable binder,51.9
1,3851,CA-2016-142377,2016-12-04,2016-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,united states,springfield,missouri,65807,Central,OFF-PA-10001970,Office Supplies,Paper,xerox 1881,85.96
1,5773,CA-2016-158939,2016-11-26,2016-12-01,Standard Class,EA-14035,Erin Ashbrook,Corporate,united states,springfield,missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,canon pc1080f personal copier,599.99
1,2007,CA-2015-111150,2015-12-31,2016-01-04,Standard Class,RW-19630,Rob Williams,Corporate,united states,columbia,missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,sabrent 4-port usb 2.0 hub,47.53
1,9255,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"global value mid-back manager's chair, gray",60.89
1,1041,CA-2017-127670,2017-03-20,2017-03-24,Standard Class,RD-19660,Robert Dilbeck,Home Office,united states,saint peters,missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,chromcraft round conference tables,697.16
1,5156,US-2016-124219,2016-08-07,2016-08-08,First Class,KW-16570,Kelly Williams,Consumer,united states,kirkwood,missouri,63122,Central,FUR-FU-10000305,Furniture,Furnishings,"tenex v2t-re standard weight series chair mat, 45"" x 53"", lip 25"" x 12""",212.94
1,9258,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"rubbermaid clustermat chairmats, mat size- 66"" x 60"", lip 20"" x 11"" -90 degree angle",332.94
1,4512,CA-2017-119935,2017-11-10,2017-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,united states,springfield,missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"wilson jones ledger-size, piano-hinge binder, 2"", blue",81.96
1,4511,CA-2017-119935,2017-11-10,2017-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,united states,springfield,missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3m polarizing light filter sleeves,37.3
1,6173,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,united states,springfield,missouri,65807,Central,OFF-BI-10001758,Office Supplies,Binders,wilson jones 14 line acrylic coated pressboard data binders,26.7
1,8732,CA-2016-111017,2016-07-31,2016-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,united states,saint louis,missouri,63116,Central,OFF-SU-10002573,Office Supplies,Supplies,"acme 10"" easy grip assistive scissors",52.59
1,3109,CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480,Andrew Allen,Consumer,united states,springfield,missouri,65807,Central,OFF-ST-10002344,Office Supplies,Storage,"carina 42""hx23 3/4""w media storage unit",242.94
1,2403,CA-2018-145877,2018-04-01,2018-04-04,Second Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,OFF-EN-10001990,Office Supplies,Envelopes,staple envelope,28.4
1,2006,CA-2015-111150,2015-12-31,2016-01-04,Standard Class,RW-19630,Rob Williams,Corporate,united states,columbia,missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,"bic brite liner grip highlighters, assorted, 5/pack",29.68
1,3111,CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480,Andrew Allen,Consumer,united states,springfield,missouri,65807,Central,OFF-PA-10001934,Office Supplies,Paper,xerox 1993,51.84
1,8990,US-2016-128587,2016-12-24,2016-12-30,Standard Class,HM-14860,Harry Marie,Corporate,united states,springfield,missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"eldon regeneration recycled desk accessories, black",9.68
1,6621,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,united states,springfield,missouri,65807,Central,OFF-SU-10002881,Office Supplies,Supplies,martin yale chadless opener electric letter opener,4164.05
1,7141,CA-2018-128783,2018-09-07,2018-09-07,Same Day,TG-21640,Trudy Glocke,Consumer,united states,saint charles,missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,maxell 4.7gb dvd-r,113.52
1,8890,CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,united states,columbia,missouri,65203,Central,TEC-PH-10003072,Technology,Phones,panasonic kx-tg9541b dect 6.0 digital 2-line expandable cordless phone with digital answering system,449.97
1,1991,CA-2016-127509,2016-11-09,2016-11-13,Standard Class,AS-10090,Adam Shillingsburg,Consumer,united states,springfield,missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,xerox 1978,17.34
1,1037,CA-2017-113061,2017-04-22,2017-04-26,Standard Class,EL-13735,Ed Ludwig,Home Office,united states,jefferson city,missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,eldon advantage chair mats for low to medium pile carpets,86.62
1,8891,CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,united states,columbia,missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,honeywell enviracaire portable hepa air cleaner for 16' x 20' room,1927.59
1,2152,CA-2015-167360,2015-11-24,2015-11-29,Second Class,RB-19435,Richard Bierner,Consumer,united states,saint louis,missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,memorex mini travel drive 16 gb usb 2.0 flash drive,111.79
1,6633,US-2017-146857,2017-05-06,2017-05-08,Second Class,BE-11455,Brad Eason,Home Office,united states,springfield,missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,belkin 5 outlet surgemaster power centers,54.48
1,2663,CA-2018-159604,2018-04-14,2018-04-15,First Class,CL-12700,Craig Leslie,Home Office,united states,springfield,missouri,65807,Central,OFF-BI-10003460,Office Supplies,Binders,acco 3-hole punch,8.76
1,9257,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,wilson jones turn tabs binder tool for ring binders,9.64
1,5222,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,united states,springfield,missouri,65807,Central,OFF-AP-10000938,Office Supplies,Appliances,avanti 1.7 cu. ft. refrigerator,706.86
1,5223,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,united states,springfield,missouri,65807,Central,TEC-PH-10003555,Technology,Phones,motorola hk250 universal bluetooth headset,114.95
1,9366,US-2015-166828,2015-08-22,2015-08-25,First Class,JF-15415,Jennifer Ferguson,Consumer,united states,saint charles,missouri,63301,Central,OFF-PA-10001846,Office Supplies,Paper,xerox 1899,11.56
1,1963,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,newell 3-hole punched plastic slotted magazine holders for binders,13.71
1,3110,CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480,Andrew Allen,Consumer,united states,springfield,missouri,65807,Central,OFF-PA-10001892,Office Supplies,Paper,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",7.64
1,6619,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,united states,springfield,missouri,65807,Central,OFF-PA-10004983,Office Supplies,Paper,xerox 23,32.4
1,9256,CA-2015-168368,2015-02-11,2015-02-15,Second Class,GA-14725,Guy Armstrong,Consumer,united states,columbia,missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,avery 483,14.94
1,5224,CA-2018-117401,2018-05-18,2018-05-22,Second Class,PP-18955,Paul Prost,Home Office,united states,springfield,missouri,65807,Central,OFF-BI-10001267,Office Supplies,Binders,"universal recycled hanging pressboard report binders, letter size",43.19
1,1964,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,xerox 1970,24.9
1,511,CA-2018-135307,2018-11-26,2018-11-27,First Class,LS-17245,Lynn Smith,Consumer,united states,gladstone,missouri,64118,Central,FUR-FU-10001290,Furniture,Furnishings,executive impressions supervisor wall clock,126.3
1,8020,CA-2018-167227,2018-11-02,2018-11-05,First Class,NP-18670,Nora Paige,Consumer,united states,saint louis,missouri,63116,Central,OFF-AP-10001962,Office Supplies,Appliances,black & decker filter for double action dustbuster cordless vac bldv7210,83.9
1,8829,CA-2016-115168,2016-06-05,2016-06-09,Standard Class,BB-11545,Brenda Bowman,Corporate,united states,saint charles,missouri,63301,Central,OFF-PA-10000528,Office Supplies,Paper,xerox 1981,10.56
1,9073,CA-2017-142524,2017-09-04,2017-09-08,Standard Class,MB-18085,Mick Brown,Consumer,united states,springfield,missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,staple envelope,16.56
1,7142,CA-2018-128783,2018-09-07,2018-09-07,Same Day,TG-21640,Trudy Glocke,Consumer,united states,saint charles,missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"dataproducts ampli magnifier task lamp, black,",135.3
1,6622,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,united states,springfield,missouri,65807,Central,FUR-BO-10001608,Furniture,Bookcases,"hon metal bookcases, black",212.94
1,3112,CA-2017-121671,2017-07-17,2017-07-22,Standard Class,AA-10480,Andrew Allen,Consumer,united states,springfield,missouri,65807,Central,OFF-ST-10000078,Office Supplies,Storage,tennsco 6- and 18-compartment lockers,265.17
1,6175,US-2015-106299,2015-08-02,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,united states,springfield,missouri,65807,Central,OFF-ST-10002011,Office Supplies,Storage,smead adjustable mobile file trolley with lockable top,838.38
1,1962,CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,united states,springfield,missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,imation clip usb flash drive - 8 gb,112.8
1,1030,CA-2015-163552,2015-07-11,2015-07-15,Standard Class,LA-16780,Laura Armstrong,Corporate,united states,hackensack,new jersey,7601,East,TEC-PH-10003885,Technology,Phones,cisco spa508g,197.97
1,7580,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,united states,morristown,new jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"sanyo counter height refrigerator with crisper, 3.6 cubic foot, stainless steel/black",2625.12
1,2879,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,united states,westfield,new jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,american pencil,4.66
1,8519,CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,united states,paterson,new jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"tensor ""hersey kiss"" styled floor lamp",12.99
1,6670,CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,united states,vineland,new jersey,8360,East,TEC-AC-10004859,Technology,Accessories,"maxell pro 80 minute cd-r, 10/pack",87.4
1,7581,CA-2016-123113,2016-11-23,2016-11-27,Second Class,AT-10735,Annie Thurman,Consumer,united states,morristown,new jersey,7960,East,OFF-AR-10004999,Office Supplies,Art,newell 315,17.94
1,9488,US-2018-125213,2018-12-11,2018-12-13,First Class,NB-18655,Nona Balk,Corporate,united states,paterson,new jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,stockwell push pins,6.54
1,8329,CA-2018-118577,2018-10-06,2018-10-11,Standard Class,XP-21865,Xylona Preis,Consumer,united states,belleville,new jersey,7109,East,OFF-PA-10001357,Office Supplies,Paper,xerox 1886,143.7
1,3463,CA-2016-152611,2016-02-20,2016-02-23,Second Class,KA-16525,Kelly Andreada,Consumer,united states,perth amboy,new jersey,8861,East,OFF-AR-10003903,Office Supplies,Art,sanford 52201 apsco electric pencil sharpener,286.79
1,1462,US-2017-128902,2017-03-11,2017-03-15,Standard Class,MB-18085,Mick Brown,Consumer,united states,vineland,new jersey,8360,East,FUR-TA-10001095,Furniture,Tables,chromcraft round conference tables,244.006
1,6757,CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,united states,lakewood,new jersey,8701,East,FUR-CH-10003606,Furniture,Chairs,safco folding chair trolley,512.96
1,6759,CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,united states,lakewood,new jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"contico 72""h heavy-duty storage system",81.96
1,300,CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,united states,belleville,new jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",1082.48
1,6756,CA-2018-124205,2018-09-15,2018-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,united states,lakewood,new jersey,8701,East,FUR-FU-10002445,Furniture,Furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",47.4
1,8389,CA-2015-139423,2015-11-01,2015-11-05,Standard Class,DG-13300,Deirdre Greer,Corporate,united states,orange,new jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,fellowes superior 10 outlet split surge protector,76.12
1,2880,CA-2017-152072,2017-01-15,2017-01-19,Standard Class,Dp-13240,Dean percer,Home Office,united states,westfield,new jersey,7090,East,TEC-AC-10000844,Technology,Accessories,logitech gaming g510s - keyboard,254.97
1,6668,CA-2018-122175,2018-05-12,2018-05-14,Second Class,CA-12775,Cynthia Arntzen,Consumer,united states,vineland,new jersey,8360,East,OFF-LA-10002271,Office Supplies,Labels,smead alpha-z color-coded second alphabetical labels and starter set,6.16
1,645,US-2018-127719,2018-07-21,2018-07-25,Standard Class,TW-21025,Tamara Willingham,Home Office,united states,plainfield,new jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,xerox 1993,6.48
1,2881,CA-2017-102932,2017-09-19,2017-09-23,Second Class,SD-20485,Shirley Daniels,Home Office,united states,orange,new jersey,7050,East,OFF-BI-10000756,Office Supplies,Binders,storex duratech recycled plastic frosted binders,25.44
1,5033,CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,united states,vineland,new jersey,8360,East,FUR-CH-10003968,Furniture,Chairs,novimex turbo task chair,212.94
1,2443,CA-2017-146934,2017-05-22,2017-05-27,Standard Class,AF-10870,Art Ferguson,Consumer,united states,passaic,new jersey,7055,East,OFF-AP-10003217,Office Supplies,Appliances,eureka sanitaire  commercial upright,662.84
1,198,CA-2018-107720,2018-11-06,2018-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,united states,westfield,new jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,decoflex hanging personal folder file,46.26
1,9377,CA-2018-108756,2018-12-25,2018-12-29,Standard Class,PO-18865,Patrick O'Donnell,Consumer,united states,east orange,new jersey,7017,East,TEC-AC-10003237,Technology,Accessories,memorex micro travel drive 4 gb,31.8
